index	Div	Date	HomeTeam	AwayTeam	FTHG	FTAG	FTR	HTHG	HTAG	HTR	B365H	B365D	B365A	BWH	BWD	BWA	IWH	IWD	IWA	LBH	LBD	LBA	WHH	WHD	WHA	VCH	VCD	VCA	Bb1X2	BbMxH	BbAvH	BbMxD	BbAvD	BbMxA	BbAvA	BbOU	BbMx>2.5	BbAv>2.5	BbMx<2.5	BbAv<2.5	BbAH	BbAHh	BbMxAHH	BbAvAHH	BbMxAHA	BbAvAHA	Month	Day	Day_of_week	Season_of_year	Season_of_league	FT-GD	FTG	FTG-2.5	HT-GD	HTG	HTG-1.5	FTR-0	FTR-H	FTR-D	FTR-A	HTR-0	HTR-H	HTR-D	HTR-A	match_in_league_home	point-expanding_home	point-ewm-0.15_home	point-ewm-0.25_home	point-ewm-0.75_home	point-ewm-0.5_home	point-ewm-0.9_home	point-rolling-3_home	FTR-0-win-rate_home	FTR-0-draw-rate_home	FTR-0-lose-rate_home	FTR-0-win-rate_5_home	FTR-0-draw-rate_5_home	FTR-0-lose-rate_5_home	point_last_home	HTR-0-win-rate_home	HTR-0-draw-rate_home	HTR-0-lose-rate_home	HTR-0-win-rate_5_home	HTR-0-draw-rate_5_home	HTR-0-lose-rate_5_home	HTR-0-draw-rate_last_home	HTR-0-lose-rate_last_home	HTR-0-win-rate_last_home	HT-GD-sum_home	HT-GF-sum_home	HT-GA-sum_home	HT-GF-GA-expanding_home	HT-GD_last_home	HT-GF_last_home	HT-GA_last_home	FT-GD-sum_home	FT-GF-sum_home	FT-GA-sum_home	FT-GF-GA-expanding_home	FT-GD_last_home	HT-GF_last_home	FT-GA_last_home	match_in_league_away	point-expanding_away	point-ewm-0.15_away	point-ewm-0.25_away	point-ewm-0.75_away	point-ewm-0.5_away	point-ewm-0.9_away	point-rolling-3_away	FTR-0-win-rate_away	FTR-0-draw-rate_away	FTR-0-lose-rate_away	FTR-0-win-rate_5_away	FTR-0-draw-rate_5_away	FTR-0-lose-rate_5_away	point_last_away	HTR-0-win-rate_away	HTR-0-draw-rate_away	HTR-0-lose-rate_away	HTR-0-win-rate_5_away	HTR-0-draw-rate_5_away	HTR-0-lose-rate_5_away	HTR-0-draw-rate_last_away	HTR-0-lose-rate_last_away	HTR-0-win-rate_last_away	HT-GD-sum_away	HT-GF-sum_away	HT-GA-sum_away	HT-GF-GA-expanding_away	HT-GD_last_away	HT-GF_last_away	HT-GA_last_away	FT-GD-sum_away	FT-GF-sum_away	FT-GA-sum_away	FT-GF-GA-expanding_away	FT-GD_last_away	HT-GF_last_away	FT-GA_last_away	B365H_prob	B365D_prob	B365A_prob	BWH_prob	BWD_prob	BWA_prob	LBH_prob	LBD_prob	LBA_prob	VCH_prob	VCD_prob	VCA_prob	BbMxH_prob	BbAvH_prob	BbMxD_prob	BbAvD_prob	BbMxA_prob	BbAvA_prob	BbMx>2.5_prob	BbAv>2.5_prob	BbMx<2.5_prob	BbAv<2.5_prob	BbMxAHH_prob	BbAvAHH_prob	BbMxAHA_prob	BbAvAHA_prob	IWH_prob	IWD_prob	IWA_prob	B365_gmean	B365_std	BW_gmean	BW_std	IW_gmean	IW_std	LB_gmean	LB_std	VC_gmean	VC_std	BbMx_gmean	BbMx_std	BbAv_gmean	BbAv_std
1790	P1	2017-03-11	Setubal	Feirense	1	2	A	1	0	H	2.0	3.2	4.0	1.95	3.0	4.4	1.9	3.2	4.1	2.0	3.0	4.33	2.05	2.9	4.0	2.0	3.13	4.33	44.0	2.06	2.0	3.22	3.08	4.62	4.2	38.0	2.85	2.66	1.5	1.45	17.0	-0.5	2.05	1.99	1.9	1.85	3	11	5	2	2016	-1	3	1	1	1	0	-1	0	0	1	1	1	0	0	24	0.0	1.0188337981061382	0.8157698619753155	0.20211178989974954	0.39830929040908813	0.09092997272702806	1.0	0.3333333333333333	0.25	0.4166666666666667	0.0	0.4	0.6	30	0.2916666666666667	0.375	0.3333333333333333	0.0	0.4	0.6	0.35294117647058826	0.3235294117647059	0.3235294117647059	-2.0	8.0	8.0	1.0	-3	14	14	-1.0	13.0	13.0	1.0	-21	14	13	24	0.0	1.1002601056774075	1.0361050088455421	0.23278141110066386	0.5771757960319519	0.09298179270000106	1.0	0.2916666666666667	0.20833333333333334	0.5	0.4	0.2	0.4	-1	0.2916666666666667	0.2916666666666667	0.4166666666666667	0.2	0.6	0.2	-1.0	-1.0	-1.0	-7.0	7.0	7.0	1.0	-1	-1	-1	-18.0	9.0	9.0	1.0	-1	-1	-1	0.5	0.3125	0.25	0.5128205128205129	0.3333333333333333	0.22727272727272727	0.5	0.3333333333333333	0.23094688221709006	0.5	0.3194888178913738	0.23094688221709006	0.4854368932038835	0.5	0.3105590062111801	0.3246753246753247	0.21645021645021645	0.23809523809523808	0.3508771929824561	0.37593984962406013	0.6666666666666666	0.6896551724137931	0.48780487804878053	0.5025125628140703	0.5263157894736842	0.5405405405405405	0.5263157894736842	0.3125	0.24390243902439027	0.9824083996374363	1.0066445913694333	0.9841959935971416	1.2291596044994864	0.9737359940298328	1.1060440015358037	0.9872454197248864	1.1688883607941352	1.00130447045642	1.1651752371782254	1.0431187882596205	1.2818736287169652	0.9858755122024089	1.1000606043911096
1791	P1	2017-03-11	Tondela	Sp Lisbon	1	4	A	0	1	A	9.0	5.0	1.33	8.75	4.75	1.34	7.5	4.3	1.4	8.0	4.33	1.4	8.0	4.2	1.4	9.0	4.6	1.4	44.0	9.0	8.34	5.0	4.47	1.45	1.39	43.0	1.99	1.91	1.93	1.86	16.0	1.5	1.73	1.67	2.28	2.2	3	11	5	2	2016	-3	5	1	-1	1	0	-1	0	0	1	-1	0	0	1	24	1.0	0.689986145732891	0.7361227861942012	0.9426277022167113	0.8288165330886841	0.9901170000902701	2.0	0.125	0.2916666666666667	0.5833333333333334	0.0	0.6	0.4	30	0.20833333333333334	0.4583333333333333	0.3333333333333333	0.2	0.6	0.2	0.4117647058823529	0.4411764705882353	0.14705882352941177	-3.0	7.0	7.0	1.0	-15	5	5	-23.0	4.0	4.0	1.0	-20	5	11	24	1.0	1.943247741952899	2.011419735707353	1.4907504897773727	1.8805587887763977	1.1997280197029982	7.0	0.5833333333333334	0.25	0.16666666666666666	0.6	0.2	0.2	86	0.5833333333333334	0.20833333333333334	0.20833333333333334	0.6	0.0	0.4	0.2647058823529412	0.08823529411764706	0.6470588235294118	11.0	19.0	19.0	1.0	33	37	37	18.0	23.0	23.0	1.0	58	37	60	0.1111111111111111	0.2	0.7518796992481203	0.11428571428571428	0.21052631578947367	0.7462686567164178	0.125	0.23094688221709006	0.7142857142857143	0.1111111111111111	0.2173913043478261	0.7142857142857143	0.1111111111111111	0.11990407673860912	0.2	0.2237136465324385	0.6896551724137931	0.7194244604316548	0.5025125628140703	0.5235602094240838	0.5181347150259068	0.5376344086021505	0.5780346820809249	0.5988023952095809	0.4385964912280702	0.45454545454545453	0.13333333333333333	0.23255813953488372	0.7142857142857143	1.3038675096758625	3.8361829987632237	1.272958461690006	3.7089126888258415	1.1869470083497633	3.0512292604784714	1.2155720853346368	3.306906913315422	1.289995526428543	3.8157568056677826	1.3419579801998964	3.7772344380512046	1.242724527264879	3.4824751733979866
1792	P1	2017-03-12	Boavista	Maritimo	3	0	H	1	0	H	2.3	3.0	3.4	2.45	2.7	3.4	2.5	3.0	2.9	2.4	2.8	3.4	2.45	2.88	3.1	2.4	3.0	3.3	43.0	2.52	2.41	3.0	2.9	3.52	3.3	35.0	3.09	2.85	1.44	1.41	16.0	-0.25	2.09	2.03	1.87	1.82	3	12	6	2	2016	3	3	1	1	1	0	1	1	0	0	1	1	0	0	24	1.0	1.2384700861511893	1.195668381075354	0.9059121702596435	1.0054975152015686	0.927992819790028	4.0	0.2916666666666667	0.375	0.3333333333333333	0.2	0.6	0.2	33	0.25	0.4166666666666667	0.3333333333333333	0.0	0.8	0.2	0.5294117647058824	0.3235294117647059	0.14705882352941177	0.0	9.0	9.0	1.0	-8	5	5	-1.0	10.0	10.0	1.0	-17	5	14	24	3.0	1.7140289130483999	1.8134458436957743	2.505978738296619	2.075739622116089	2.800180199702817	5.0	0.4166666666666667	0.2916666666666667	0.2916666666666667	0.4	0.6	0.0	35	0.4166666666666667	0.2916666666666667	0.2916666666666667	0.4	0.4	0.2	0.3235294117647059	0.4117647058823529	0.2647058823529412	4.0	12.0	12.0	1.0	-7	12	12	3.0	13.0	13.0	1.0	-18	12	18	0.4347826086956522	0.3333333333333333	0.29411764705882354	0.4081632653061224	0.37037037037037035	0.29411764705882354	0.4166666666666667	0.35714285714285715	0.29411764705882354	0.4166666666666667	0.3333333333333333	0.30303030303030304	0.3968253968253968	0.41493775933609955	0.3333333333333333	0.3448275862068966	0.2840909090909091	0.30303030303030304	0.3236245954692557	0.3508771929824561	0.6944444444444444	0.7092198581560284	0.47846889952153115	0.4926108374384237	0.53475935828877	0.5494505494505494	0.4	0.3333333333333333	0.3448275862068966	0.9542336949622392	0.5567764362830022	0.940910540677263	0.4924428900898051	0.9304616952764041	0.264575131106459	0.9458627926334278	0.5033222956847166	0.9582839714125567	0.45825756949558394	0.9951767738916306	0.5001333155602947	0.948829994945165	0.4457577817604533
1793	P1	2017-03-12	Guimaraes	Estoril	3	3	D	0	1	A	1.57	3.75	6.0	1.57	3.6	6.5	1.6	3.6	5.6	1.55	3.75	6.5	1.62	3.6	5.5	1.57	3.8	6.5	43.0	1.62	1.57	3.99	3.76	7.38	6.37	40.0	2.23	2.15	1.74	1.68	17.0	-1.0	2.07	2.02	1.87	1.82	3	12	6	2	2016	0	6	1	-1	1	0	0	0	1	0	-1	0	0	1	24	1.0	1.401540240192132	1.3586393763196014	1.360713835710797	1.4233895540237427	1.17901179299793	5.0	0.4583333333333333	0.2916666666666667	0.25	0.2	0.4	0.4	40	0.375	0.375	0.25	0.2	0.4	0.4	0.5	0.23529411764705882	0.2647058823529412	3.0	11.0	11.0	1.0	1	12	12	6.0	17.0	17.0	1.0	-8	12	13	24	0.0	0.652860129227694	0.5881758998195892	0.08496102495132618	0.3441767692565918	0.01179000000119795	1.0	0.20833333333333334	0.20833333333333334	0.5833333333333334	0.2	0.4	0.4	47	0.20833333333333334	0.4166666666666667	0.375	0.4	0.2	0.4	0.38235294117647056	0.38235294117647056	0.23529411764705882	-5.0	5.0	5.0	1.0	-4	10	10	-14.0	7.0	7.0	1.0	-1	10	21	0.6369426751592356	0.26666666666666666	0.16666666666666666	0.6369426751592356	0.2777777777777778	0.15384615384615385	0.6451612903225806	0.26666666666666666	0.15384615384615385	0.6369426751592356	0.2631578947368421	0.15384615384615385	0.6172839506172839	0.6369426751592356	0.2506265664160401	0.26595744680851063	0.13550135501355015	0.15698587127158556	0.4484304932735426	0.46511627906976744	0.5747126436781609	0.5952380952380952	0.48309178743961356	0.49504950495049505	0.53475935828877	0.5494505494505494	0.625	0.2777777777777778	0.17857142857142858	1.0937199538231412	2.2150921726495567	1.1081126563616857	2.4777610861420842	1.0610819221057044	1.9999999999999998	1.1185039430798291	2.480087364052592	1.1282645612188495	2.468731118071252	1.208908698903634	2.8950129533388966	1.1167459561035038	2.4030605485505356
1794	P1	2017-03-12	Rio Ave	Moreirense	3	2	H	2	1	H	1.85	3.5	4.2	1.87	3.1	4.75	1.85	3.3	4.2	1.85	3.25	4.75	1.85	3.2	4.4	1.85	3.4	4.6	44.0	1.93	1.87	3.5	3.29	4.91	4.48	38.0	2.44	2.37	1.6	1.56	17.0	-0.5	1.91	1.87	2.02	1.96	3	12	6	2	2016	1	5	1	1	3	1	1	1	0	0	1	1	0	0	24	3.0	1.2605992123055514	1.3717472226996534	2.451430309749284	1.864087462425232	2.79092700929997	4.0	0.375	0.20833333333333334	0.4166666666666667	0.2	0.4	0.4	50	0.2916666666666667	0.4583333333333333	0.25	0.2	0.4	0.4	0.4117647058823529	0.23529411764705882	0.35294117647058826	1.0	9.0	9.0	1.0	4	15	15	-2.0	13.0	13.0	1.0	0	15	19	24	1.0	0.7478968395140226	0.6964775723840511	0.7981912069373287	0.6703419089317322	0.9090117270027027	2.0	0.20833333333333334	0.20833333333333334	0.5833333333333334	0.0	0.4	0.6	36	0.20833333333333334	0.375	0.4166666666666667	0.2	0.4	0.4	0.38235294117647056	0.35294117647058826	0.2647058823529412	-7.0	5.0	5.0	1.0	-7	10	10	-15.0	9.0	9.0	1.0	-16	10	13	0.5405405405405405	0.2857142857142857	0.23809523809523808	0.53475935828877	0.3225806451612903	0.21052631578947367	0.5405405405405405	0.3076923076923077	0.21052631578947367	0.5405405405405405	0.29411764705882354	0.2173913043478261	0.5181347150259068	0.53475935828877	0.2857142857142857	0.303951367781155	0.20366598778004072	0.2232142857142857	0.4098360655737705	0.42194092827004215	0.625	0.641025641025641	0.5235602094240838	0.53475935828877	0.49504950495049505	0.5102040816326531	0.5405405405405405	0.30303030303030304	0.23809523809523808	1.0024016349396008	1.2065791865158846	1.0065709258926745	1.4450951525764661	0.9829325827171452	1.1856784274554941	1.0188923737249944	1.4502873278538062	1.0233281107343213	1.3787071238422366	1.0709791773982429	1.490715711775164	1.006894382939453	1.306687924997141
1795	P1	2017-03-13	Nacional	Pacos Ferreira	1	1	D	0	1	A	2.3	3.0	3.4	2.3	3.1	3.25	2.4	3.1	2.95	2.25	3.1	3.3	2.3	3.1	3.1	2.3	3.13	3.4	44.0	2.4	2.29	3.25	3.11	3.45	3.28	38.0	2.38	2.28	1.66	1.6	16.0	-0.25	2.01	1.94	1.93	1.89	3	13	0	2	2016	0	2	0	-1	1	0	0	0	1	0	-1	0	0	1	24	0.0	0.5796290172549086	0.5628705113749675	0.24683815332264203	0.4558420181274414	0.09990900902700109	2.0	0.125	0.2916666666666667	0.5833333333333334	0.0	0.6	0.4	38	0.20833333333333334	0.3333333333333333	0.4583333333333333	0.2	0.4	0.4	0.3235294117647059	0.38235294117647056	0.29411764705882354	-14.0	5.0	5.0	1.0	-7	11	11	-24.0	6.0	6.0	1.0	-16	11	17	24	1.0	1.1116018226653983	1.2031872135208168	1.0869277894796703	1.2225814461708069	1.0172700092727092	5.0	0.25	0.2916666666666667	0.4583333333333333	0.4	0.4	0.2	49	0.20833333333333334	0.2916666666666667	0.5	0.2	0.6	0.2	0.4117647058823529	0.29411764705882354	0.29411764705882354	-7.0	8.0	8.0	1.0	0	12	12	-11.0	9.0	9.0	1.0	1	12	23	0.4347826086956522	0.3333333333333333	0.29411764705882354	0.4347826086956522	0.3225806451612903	0.3076923076923077	0.4444444444444444	0.3225806451612903	0.30303030303030304	0.4347826086956522	0.3194888178913738	0.29411764705882354	0.4166666666666667	0.4366812227074236	0.3076923076923077	0.3215434083601286	0.2898550724637681	0.3048780487804878	0.42016806722689076	0.4385964912280702	0.6024096385542169	0.625	0.49751243781094534	0.5154639175257733	0.5181347150259068	0.5291005291005292	0.4166666666666667	0.3225806451612903	0.3389830508474576	0.9542336949622392	0.5567764362830022	0.9503196489411119	0.5107184482014856	0.9332766405473509	0.3685557397915998	0.9481960225362441	0.5575242894559244	0.9678226361304357	0.5732654998631379	0.9988876520296577	0.5575242894559245	0.9528736488782399	0.5293706955747864
1796	P1	2017-03-13	Benfica	Belenenses	4	0	H	1	0	H	1.18	6.5	15.0	1.17	6.5	15.5	1.2	5.8	13.0	1.2	6.5	15.0	1.22	5.5	13.0	1.2	6.5	15.0	43.0	1.22	1.2	7.15	6.26	19.0	14.96	38.0	1.63	1.57	2.4	2.34	16.0	-2.0	2.13	2.03	1.85	1.81	3	13	0	2	2016	4	4	1	1	1	0	1	1	0	0	1	1	0	0	24	3.0	2.5402205105379556	2.718711225800309	2.997711041942143	2.9448848366737366	2.999972819997282	9.0	0.7916666666666666	0.125	0.08333333333333333	1.0	0.0	0.0	88	0.5833333333333334	0.3333333333333333	0.08333333333333333	0.6	0.4	0.0	0.3235294117647059	0.11764705882352941	0.5588235294117647	15.0	18.0	18.0	1.0	27	33	33	39.0	41.0	41.0	1.0	66	33	72	24	3.0	1.6675994189362582	1.9817596257323231	2.876358632945866	2.5283559560775757	2.980017270028017	7.0	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.4	0.6	0.0	41	0.16666666666666666	0.4583333333333333	0.375	0.0	0.4	0.6	0.3235294117647059	0.38235294117647056	0.29411764705882354	-5.0	4.0	4.0	1.0	-7	11	11	-3.0	8.0	8.0	1.0	-22	11	13	0.8474576271186441	0.15384615384615385	0.06666666666666667	0.8547008547008548	0.15384615384615385	0.06451612903225806	0.8333333333333334	0.15384615384615385	0.06666666666666667	0.8333333333333334	0.15384615384615385	0.06666666666666667	0.819672131147541	0.8333333333333334	0.13986013986013984	0.1597444089456869	0.05263157894736842	0.06684491978609625	0.6134969325153374	0.6369426751592356	0.4166666666666667	0.4273504273504274	0.4694835680751174	0.4926108374384237	0.5405405405405405	0.5524861878453039	0.8333333333333334	0.1724137931034483	0.07692307692307693	1.6212162678298212	6.970710150336191	1.6343900792593207	7.2429022728001335	1.4964525222313123	5.947548514584251	1.6303244155029164	6.961561127601576	1.6303244155029164	6.961561127601576	1.8309868971277323	9.052769373696279	1.6085743387367557	6.959779689999773
1797	P1	2017-03-17	Estoril	Boavista	0	0	D	0	0	D	3.5	3.0	2.25	3.3	2.9	2.35	2.9	2.9	2.6	3.4	2.9	2.3	3.0	2.88	2.5	3.5	3.0	2.3	45.0	3.57	3.31	3.1	2.94	2.6	2.39	39.0	2.88	2.65	1.5	1.46	17.0	0.25	1.92	1.86	2.04	1.99	3	17	4	2	2016	0	0	0	0	0	0	0	0	1	0	0	0	1	0	25	1.0	0.7049311098435399	0.6911319248646919	0.7712402562378315	0.6720883846282959	0.9011790000001197	1.0	0.2	0.24	0.56	0.2	0.4	0.4	47	0.24	0.4	0.36	0.4	0.2	0.4	0.38235294117647056	0.38235294117647056	0.23529411764705882	-4.0	6.0	6.0	1.0	-4	10	10	-14.0	7.0	7.0	1.0	-1	10	21	25	3.0	1.5026995732285109	1.6467512858065154	2.476478042564911	2.0027487576007843	2.7927992819790024	4.0	0.32	0.36	0.32	0.4	0.4	0.2	33	0.28	0.4	0.32	0.2	0.6	0.2	0.5294117647058824	0.3235294117647059	0.14705882352941177	1.0	10.0	10.0	1.0	-8	5	5	2.0	13.0	13.0	1.0	-17	5	14	0.2857142857142857	0.3333333333333333	0.4444444444444444	0.30303030303030304	0.3448275862068966	0.425531914893617	0.29411764705882354	0.3448275862068966	0.4347826086956522	0.2857142857142857	0.3333333333333333	0.4347826086956522	0.2801120448179272	0.3021148036253776	0.3225806451612903	0.3401360544217687	0.3846153846153846	0.41841004184100417	0.3472222222222222	0.37735849056603776	0.6666666666666666	0.684931506849315	0.5208333333333334	0.5376344086021505	0.49019607843137253	0.5025125628140703	0.3448275862068966	0.3448275862068966	0.3846153846153846	0.9564655913861947	0.6291528696058959	0.9408896227221044	0.47696960070847266	0.9321129173652755	0.17320508075688762	0.9435110604215592	0.5507570547286103	0.9634986791957306	0.602771377334171	1.021440714023637	0.485077313425396	0.9514876456191234	0.4629254799641082
1800	P1	2017-03-18	Pacos Ferreira	Benfica	0	0	D	0	0	D	11.0	5.0	1.3	8.75	4.75	1.34	9.0	5.0	1.3	10.0	4.75	1.33	8.5	4.5	1.35	11.5	5.0	1.3	44.0	12.0	10.25	5.45	4.89	1.35	1.32	43.0	1.93	1.85	2.01	1.93	19.0	1.5	1.9	1.84	2.04	2.0	3	18	5	2	2016	0	0	0	0	0	0	0	0	1	0	0	0	1	0	25	1.0	1.0948615492655884	1.1523904101406126	1.0217319473699176	1.1112907230854034	1.001727000927271	3.0	0.24	0.32	0.44	0.2	0.6	0.2	49	0.24	0.28	0.48	0.4	0.4	0.2	0.4117647058823529	0.29411764705882354	0.29411764705882354	-6.0	9.0	9.0	1.0	0	12	12	-11.0	9.0	9.0	1.0	1	12	23	25	3.0	2.6091874339572625	2.7890334193502317	2.9994277604855357	2.9724424183368683	2.999997281999728	9.0	0.8	0.12	0.08	1.0	0.0	0.0	88	0.6	0.32	0.08	0.6	0.4	0.0	0.3235294117647059	0.11764705882352941	0.5588235294117647	16.0	19.0	19.0	1.0	27	33	33	43.0	45.0	45.0	1.0	66	33	72	0.09090909090909091	0.2	0.7692307692307692	0.11428571428571428	0.21052631578947367	0.7462686567164178	0.1	0.21052631578947367	0.7518796992481203	0.08695652173913043	0.2	0.7692307692307692	0.08333333333333333	0.0975609756097561	0.18348623853211007	0.20449897750511248	0.7407407407407407	0.7575757575757576	0.5181347150259068	0.5405405405405405	0.49751243781094534	0.5181347150259068	0.5263157894736842	0.5434782608695652	0.49019607843137253	0.5	0.1111111111111111	0.2	0.7692307692307692	1.3835050834315676	4.8952357791360095	1.272958461690006	3.7089126888258415	1.2939893461093843	3.850973902793941	1.3275793713268302	4.367069955931552	1.4041574578139677	5.163655036244514	1.4842802801978614	5.3717625909317075	1.3481792250063498	4.494800700068173
1801	P1	2017-03-18	Sp Lisbon	Nacional	2	0	H	2	0	H	1.18	6.5	15.0	1.16	7.25	14.0	1.2	5.8	13.0	1.2	6.5	15.0	1.18	6.5	13.0	1.18	7.0	17.0	45.0	1.22	1.19	7.48	6.51	19.31	14.38	33.0	1.5	1.46	2.75	2.62	17.0	-2.0	2.08	2.01	1.9	1.84	3	18	5	2	2016	2	2	0	2	2	1	1	1	0	0	1	1	0	0	25	3.0	2.101760580659964	2.2585648017805147	2.622687622444343	2.440279394388199	2.8199728019703	7.0	0.6	0.24	0.16	0.8	0.2	0.0	86	0.6	0.2	0.2	0.8	0.0	0.2	0.2647058823529412	0.08823529411764706	0.6470588235294118	12.0	20.0	20.0	1.0	33	37	37	21.0	26.0	26.0	1.0	58	37	60	25	1.0	0.6426846646666723	0.6721528835312256	0.8117095383306605	0.7279210090637207	0.9099909009027001	2.0	0.12	0.32	0.56	0.0	0.8	0.2	38	0.2	0.32	0.48	0.2	0.4	0.4	0.3235294117647059	0.38235294117647056	0.29411764705882354	-15.0	5.0	5.0	1.0	-7	11	11	-24.0	6.0	6.0	1.0	-16	11	17	0.8474576271186441	0.15384615384615385	0.06666666666666667	0.8620689655172414	0.13793103448275862	0.07142857142857142	0.8333333333333334	0.15384615384615385	0.06666666666666667	0.8474576271186441	0.14285714285714285	0.058823529411764705	0.819672131147541	0.8403361344537815	0.1336898395721925	0.15360983102918588	0.05178663904712585	0.06954102920723226	0.6666666666666666	0.684931506849315	0.36363636363636365	0.38167938931297707	0.4807692307692307	0.49751243781094534	0.5263157894736842	0.5434782608695652	0.8333333333333334	0.1724137931034483	0.07692307692307693	1.6212162678298212	6.970710150336191	1.6337543456320545	6.422826480608051	1.4964525222313123	5.947548514584251	1.6303244155029164	6.961561127601576	1.73256047069858	8.001508191168297	1.8687877533030637	9.186807570278878	1.6038891788166654	6.635955093277833
1798	P1	2017-03-18	Belenenses	Sp Braga	1	2	A	1	2	A	3.3	2.88	2.4	3.4	2.9	2.3	3.0	3.0	2.4	3.1	3.0	2.4	3.1	3.0	2.38	3.3	3.0	2.4	44.0	3.45	3.2	3.1	2.99	2.56	2.4	38.0	2.54	2.42	1.57	1.54	17.0	0.0	2.28	2.2	1.75	1.69	3	18	5	2	2016	-1	3	1	-1	3	1	-1	0	0	1	-1	0	0	1	25	0.0	1.4174595060958195	1.4863197192992423	0.7190896582364665	1.2641779780387878	0.298001727002802	6.0	0.32	0.32	0.36	0.4	0.4	0.2	41	0.16	0.44	0.4	0.0	0.2	0.8	0.3235294117647059	0.38235294117647056	0.29411764705882354	-6.0	4.0	4.0	1.0	-7	11	11	-7.0	8.0	8.0	1.0	-22	11	13	25	1.0	1.3477312543125717	1.3183847706774818	1.3630771280493024	1.4314062893390656	1.1790990281997273	5.0	0.48	0.28	0.24	0.2	0.6	0.2	58	0.24	0.52	0.24	0.0	1.0	0.0	0.5294117647058824	0.17647058823529413	0.29411764705882354	2.0	9.0	9.0	1.0	4	14	14	15.0	22.0	22.0	1.0	19	14	36	0.30303030303030304	0.3472222222222222	0.4166666666666667	0.29411764705882354	0.3448275862068966	0.4347826086956522	0.3225806451612903	0.3333333333333333	0.4166666666666667	0.30303030303030304	0.3333333333333333	0.4166666666666667	0.2898550724637681	0.3125	0.3225806451612903	0.33444816053511706	0.390625	0.4166666666666667	0.39370078740157477	0.4132231404958678	0.6369426751592356	0.6493506493506493	0.4385964912280702	0.45454545454545453	0.5714285714285714	0.591715976331361	0.3333333333333333	0.3333333333333333	0.4166666666666667	0.9453326003740009	0.4503332099679081	0.9435110604215592	0.5507570547286103	0.928317766722556	0.3464101615137755	0.9385198777579754	0.37859388972001834	0.9582839714125567	0.45825756949558394	1.004659734628867	0.4483674088661367	0.9474498137178905	0.414769012021551
1799	P1	2017-03-18	Moreirense	Tondela	1	1	D	0	1	A	2.0	2.9	4.5	2.0	3.0	4.2	2.0	3.1	3.9	2.0	3.1	4.2	2.05	3.2	3.6	2.0	3.2	4.2	45.0	2.06	2.01	3.25	3.16	4.5	4.0	39.0	2.47	2.36	1.6	1.57	17.0	-0.5	2.06	2.01	1.89	1.84	3	18	5	2	2016	0	2	0	-1	1	0	0	0	1	0	-1	0	0	1	25	0.0	0.6357123135869193	0.5223581792880383	0.19954780173433218	0.3351709544658661	0.09090117270027036	1.0	0.2	0.2	0.6	0.0	0.4	0.6	36	0.2	0.36	0.44	0.2	0.4	0.4	0.38235294117647056	0.35294117647058826	0.2647058823529412	-8.0	5.0	5.0	1.0	-7	10	10	-16.0	9.0	9.0	1.0	-16	10	13	25	0.0	0.5864882238729573	0.5520920896456509	0.23565692555417783	0.41440826654434204	0.0990117000090271	2.0	0.12	0.28	0.6	0.0	0.4	0.6	30	0.2	0.44	0.36	0.2	0.4	0.4	0.4117647058823529	0.4411764705882353	0.14705882352941177	-4.0	7.0	7.0	1.0	-15	5	5	-26.0	4.0	4.0	1.0	-20	5	11	0.5	0.3448275862068966	0.2222222222222222	0.5	0.3333333333333333	0.23809523809523808	0.5	0.3225806451612903	0.23809523809523808	0.5	0.3125	0.23809523809523808	0.4854368932038835	0.49751243781094534	0.3076923076923077	0.3164556962025316	0.2222222222222222	0.25	0.4048582995951417	0.42372881355932207	0.625	0.6369426751592356	0.4854368932038835	0.49751243781094534	0.5291005291005292	0.5434782608695652	0.5	0.3225806451612903	0.25641025641025644	0.9887630937816502	1.2662279942148387	0.977264805918825	1.1015141094572205	0.9638974783634526	0.9539392014169457	0.98800483957798	1.1	0.9985163182958009	1.1015141094572205	1.037209399103338	1.2201229446248438	0.9799256426221263	0.9990161827184451
